"Freq"	"S22 magnitude"			"S22 phase"		
21.534375	9.159E-04	2.690E-02	5.203E-04	-86.891	-30.567	-19.495
21.543750	4.218E-04	2.620E-02	8.200E-04	-157.642	-31.667	147.863
21.553125	7.963E-04	2.654E-02	8.793E-04	120.701	-33.949	12.873
21.562500	5.267E-04	2.573E-02	6.036E-04	-64.577	-39.064	-107.479
21.571875	6.181E-04	2.420E-02	3.050E-04	18.055	-44.018	-22.472
21.581250	3.778E-04	2.176E-02	8.867E-04	-43.656	-49.626	-119.522
21.590625	2.557E-04	2.069E-02	8.784E-04	67.217	-55.935	166.385
21.600000	1.230E-03	1.721E-02	2.301E-04	-30.980	-57.125	127.234
21.609375	2.979E-04	1.580E-02	2.358E-04	100.572	-60.61	118.388
21.618750	8.410E-04	1.385E-02	3.740E-04	-18.207	-60.119	53.062
21.628125	4.514E-04	1.354E-02	6.999E-04	56.985	-58.264	69.092
21.637500	8.332E-04	1.302E-02	4.560E-04	103.527	-57.625	-60.631
21.646875	4.268E-04	1.142E-02	7.409E-04	-163.584	-60.305	-38.25
21.656250	8.143E-04	1.171E-02	2.364E-04	-104.629	-62.95	41.466
21.665625	3.960E-04	1.109E-02	9.976E-04	108.188	-60.723	-136.673
21.675000	5.429E-04	9.809E-03	4.857E-04	33.047	-63.044	-179.019
21.684375	2.086E-04	9.977E-03	3.543E-04	-125.257	-67.527	-28.227
21.693750	4.900E-04	8.453E-03	5.973E-04	-103.783	-68.32	165.212
21.703125	1.162E-03	8.143E-03	4.769E-04	-21.598	-71.323	82.716
21.712500	7.614E-04	7.436E-03	3.749E-04	-76.715	-72.452	56.167
21.721875	9.677E-05	7.252E-03	5.514E-04	-147.982	-65.861	-120.123
21.731250	1.011E-03	6.879E-03	9.434E-04	112.530	-70.728	141.097
21.740625	7.511E-04	6.098E-03	4.422E-04	98.103	-69.643	-67.974
21.750000	7.582E-04	6.164E-03	7.005E-04	105.250	-70.024	-108.845
21.759375	5.495E-04	5.798E-03	5.216E-04	-58.013	-77.12	-136.484
21.768750	3.794E-04	6.063E-03	1.199E-03	-169.807	-77.353	155.486
21.778125	3.594E-04	5.342E-03	3.436E-04	-142.358	-73.757	159.159
21.787500	8.236E-04	4.262E-03	4.925E-04	-40.033	-79.36	154.617
21.796875	7.962E-04	5.259E-03	2.671E-04	176.461	-82.122	5.2
21.806250	5.947E-04	5.171E-03	1.188E-03	1.954	-89.45	-84.385
21.815625	5.271E-05	4.853E-03	7.643E-04	99.008	-86.023	-33.514
21.825000	7.932E-04	4.211E-03	7.621E-04	-33.745	-93.834	-45.313
21.834375	1.502E-04	3.389E-03	7.107E-04	-68.401	-79.486	-119.804
21.843750	9.612E-04	3.684E-03	1.105E-03	10.431	-80.235	-54.541
21.853125	2.065E-04	3.738E-03	3.956E-04	35.807	-86.575	120.56
21.862500	7.429E-04	3.867E-03	1.887E-04	61.651	-85.397	-119.599
21.871875	4.832E-04	2.636E-03	7.227E-04	161.883	-84.664	58.415
21.881250	9.892E-04	2.722E-03	5.959E-04	175.441	-88.61	18.974
21.890625	1.180E-03	2.589E-03	3.243E-04	-86.818	-106.422	64.232
21.900000	2.942E-04	3.012E-03	2.304E-04	151.012	-109.269	178.067
21.909375	2.491E-04	2.618E-03	4.613E-04	171.134	-94.78	174.89
21.918750	4.246E-04	3.063E-03	2.776E-04	-66.209	-85.069	60.871
21.928125	3.333E-04	2.565E-03	8.495E-04	-24.498	-98.909	-102.661
21.937500	8.067E-04	2.183E-03	3.701E-04	-24.883	-81.955	-111.149
21.946875	2.156E-04	3.156E-03	5.529E-04	98.675	-85.661	-83.201
21.956250	7.683E-04	2.439E-03	6.979E-04	-30.185	-88.87	-20.48
21.965625	6.177E-04	2.634E-03	8.962E-04	-47.270	-100.762	23.213
21.975000	8.176E-04	1.199E-03	1.464E-04	-36.594	-96.272	-67.85
21.984375	4.354E-04	1.722E-03	4.659E-04	20.700	-82.14	-80.648
21.993750	2.339E-04	1.935E-03	2.667E-04	29.525	-127.77	-136.69
22.003125	2.973E-04	2.310E-03	1.105E-03	24.855	-97.586	151.871
22.012500	3.313E-04	1.572E-03	4.401E-04	-87.451	-115.279	-138.706
22.021875	7.280E-04	9.612E-04	4.076E-04	-57.268	-109.189	127.11
22.031250	5.761E-04	2.242E-03	8.990E-04	-1.629	-109.543	-82.399
22.040625	5.092E-04	1.190E-03	5.177E-04	-116.131	-82.049	-122.434
22.050000	4.082E-04	1.834E-03	4.318E-04	141.063	-83.992	-29.49
22.059375	2.837E-04	1.368E-03	6.817E-04	178.553	-79.874	-62.03
22.068750	2.536E-04	1.303E-03	2.526E-04	63.324	-101.389	71.109
22.078125	5.283E-04	1.657E-03	3.364E-04	85.917	-119.505	-174.067
22.087500	2.703E-04	1.025E-03	2.605E-04	-114.340	-116.896	-108.019
22.096875	5.368E-04	1.778E-03	6.803E-04	167.328	-89.575	-59.273
22.106250	2.949E-04	1.122E-03	1.257E-04	-125.770	-113.462	-162.716
22.115625	7.172E-04	6.844E-04	1.132E-04	112.273	-153.369	151.031
22.125000	6.337E-04	4.566E-04	3.987E-04	-8.403	-135.307	19.334
22.134375	1.883E-04	9.294E-04	4.417E-04	129.492	-121.07	121.465
22.143750	3.217E-04	5.136E-04	6.798E-04	83.305	-154.089	140.483
22.153125	4.668E-04	9.538E-04	7.134E-04	-149.579	-146.469	107.779
22.162500	6.621E-04	1.132E-03	8.271E-04	-134.926	-135.363	-43.597
22.171875	4.040E-04	1.435E-03	4.706E-04	56.450	-96.186	83.371
22.181250	6.036E-04	1.564E-03	4.748E-04	-126.871	-108.396	96.132
22.190625	2.373E-04	9.881E-04	4.724E-04	10.926	-60.73	-132.883
22.200000	1.160E-03	5.652E-04	1.107E-03	178.111	-128.271	-108.119
22.209375	5.965E-04	1.187E-03	5.350E-04	56.081	-93.276	-22.154
22.218750	6.860E-04	1.342E-03	7.290E-04	32.019	-116.502	-105.152
22.228125	9.153E-04	8.363E-04	4.494E-04	170.885	-148.337	114.432
22.237500	8.511E-04	8.563E-04	9.455E-04	13.783	-94.123	137.011
22.246875	1.633E-04	1.303E-03	2.843E-04	34.355	-140.689	-89.896
22.256250	1.619E-03	2.047E-03	2.003E-04	79.680	-105.602	89.614
22.265625	7.316E-04	3.633E-04	4.066E-04	-139.023	-58.216	116.05
22.275000	7.607E-04	7.989E-04	6.514E-04	-105.486	-82.128	-99.875
22.284375	4.376E-04	6.098E-04	4.586E-04	-30.944	178.756	59.693
22.293750	1.802E-04	4.525E-04	3.157E-04	-130.899	-163.384	-51.829
22.303125	5.116E-04	3.422E-04	1.833E-04	-83.958	-49.223	79.192
22.312500	5.166E-04	7.623E-04	6.674E-04	-56.658	-115.629	10.037
22.321875	5.538E-04	1.364E-03	5.178E-04	-135.538	-89.676	-168.471
22.331250	3.907E-04	6.852E-04	1.714E-04	5.781	-110.344	89.043
22.340625	4.218E-04	9.202E-04	6.503E-04	-86.013	-87.482	72.936
22.350000	2.620E-04	1.143E-03	5.637E-04	39.894	-88.389	82.122
22.359375	1.111E-03	7.547E-04	5.303E-04	45.711	-104.221	-32.029
22.368750	5.651E-04	9.345E-04	6.058E-04	-162.288	-28.794	-94.282
22.378125	5.531E-04	3.746E-04	4.857E-04	-118.405	-161.459	118.14
22.387500	2.654E-04	5.068E-04	1.534E-04	20.604	76.416	20.435
22.396875	1.078E-04	6.198E-04	2.139E-04	-34.603	-49.568	-101.176
22.406250	3.789E-04	9.347E-04	5.765E-04	-58.424	-150.629	-39.215
22.415625	3.722E-04	5.153E-04	1.950E-04	-44.085	158.871	-12.882
22.425000	2.762E-04	4.065E-04	1.642E-04	-25.240	-179.877	127.942
22.434375	4.912E-04	7.044E-04	1.465E-03	-80.167	-87.479	-148.226
22.443750	1.828E-04	1.179E-03	6.236E-04	10.041	-56.463	-140.026
22.453125	5.417E-04	9.525E-04	4.332E-04	2.461	171.597	-159.545
22.462500	2.442E-04	7.226E-04	2.278E-04	169.837	103.378	49.356
22.471875	1.090E-03	8.137E-04	2.955E-04	64.469	-0.594	-18.888
22.481250	1.183E-03	7.107E-04	4.326E-04	172.562	148.005	19.891
22.490625	8.099E-04	4.546E-04	7.854E-04	2.282	-132.352	33.648
22.500000	2.100E-04	6.931E-04	3.661E-04	91.958	-148.803	-138.287
22.509375	6.132E-04	6.191E-04	2.504E-04	87.772	-158.957	-99.063
22.518750	6.242E-04	1.689E-04	2.440E-04	-163.594	166.762	51.874
22.528125	4.153E-04	9.060E-04	2.318E-04	-169.660	-42.559	-82.247
22.537500	2.386E-04	6.258E-04	2.601E-04	16.643	120.89	158.198
22.546875	8.782E-04	2.696E-04	4.040E-04	-150.169	-104.564	-75.94
22.556250	1.188E-03	9.070E-04	2.814E-04	177.429	-151.71	-32.091
22.565625	3.050E-04	5.350E-04	4.473E-04	-59.726	-142.268	-61.726
22.575000	5.560E-04	9.671E-05	1.235E-03	83.363	-18.097	57.133
22.584375	2.470E-04	5.704E-04	2.142E-04	-69.311	-27.961	125.077
22.593750	4.206E-04	5.801E-04	6.653E-04	-125.231	-17.182	-65.577
22.603125	2.811E-04	7.361E-04	3.931E-04	36.922	168.423	57.52
22.612500	4.563E-04	2.619E-04	2.968E-04	11.009	-137.358	-109.365
22.621875	3.898E-04	7.673E-04	4.242E-04	123.467	151.014	-42.913
22.631250	1.004E-03	1.307E-03	8.698E-04	46.121	-85.54	6.316
22.640625	6.508E-04	3.152E-04	1.627E-04	144.631	117.213	124.8
22.650000	5.809E-04	1.071E-03	5.187E-04	-97.111	145.924	-160.951
22.659375	6.247E-04	9.602E-04	2.480E-04	152.503	85.065	-54.625
22.668750	3.705E-04	9.165E-04	4.175E-04	-105.702	-55.798	-80.492
22.678125	5.859E-04	4.909E-04	3.530E-04	-156.598	161.872	161.195
22.687500	3.355E-04	5.259E-04	9.035E-05	-3.960	41.364	-90.636
22.696875	5.686E-04	3.400E-04	8.119E-04	-44.694	-35.365	69.961
22.706250	3.108E-04	7.800E-04	4.107E-04	110.917	-161.661	-105.926
22.715625	7.970E-04	6.024E-04	4.285E-04	172.528	-76.258	38.961
22.725000	3.186E-04	7.294E-04	5.372E-04	-163.871	120.644	172.43
22.734375	5.137E-04	8.430E-04	3.655E-04	47.685	34.592	36.035
22.743750	8.293E-04	1.705E-03	5.122E-04	-57.471	179.864	13.729
22.753125	2.407E-04	4.721E-04	1.620E-04	-36.565	114.597	125.46
22.762500	1.382E-03	7.050E-04	4.212E-04	-38.071	116.243	112.984
22.771875	1.011E-03	1.187E-03	4.568E-04	8.669	-112.872	154.127
22.781250	7.004E-04	3.994E-04	2.923E-04	-63.904	76.517	5.96
22.790625	6.409E-04	3.301E-04	5.437E-04	2.471	-144.452	159.906
22.800000	3.858E-04	7.191E-04	4.837E-04	179.984	-174.463	-69.65
22.809375	1.482E-03	8.313E-04	4.917E-04	56.940	-179.917	-79.283
22.818750	6.171E-04	1.751E-03	6.064E-04	73.452	-19.699	-35.445
22.828125	9.088E-04	8.822E-04	7.139E-04	16.117	-6.788	-47.697
22.837500	4.152E-04	9.544E-04	3.393E-04	-29.427	-139.754	166.309
22.846875	1.182E-03	1.363E-03	5.431E-04	73.213	-115.355	-8.067
22.856250	1.021E-03	1.201E-03	3.964E-04	170.621	-142.216	-145.394
22.865625	5.273E-04	1.263E-03	5.871E-04	136.472	-8.794	86.122
22.875000	2.884E-04	9.304E-04	2.154E-04	-66.780	79.481	-134.856
22.884375	4.758E-04	1.123E-03	3.976E-04	-0.693	104.541	-128.276
22.893750	2.711E-04	1.236E-03	2.841E-04	-74.676	-57.748	-25.819
22.903125	6.964E-04	2.477E-04	5.464E-04	-153.086	-123.031	171.58
22.912500	1.146E-03	8.379E-04	1.002E-03	-82.172	81.75	-93.154
22.921875	1.026E-04	1.003E-03	4.665E-04	-113.337	120.662	60.491
22.931250	9.651E-04	2.458E-04	8.109E-04	-84.344	-167.478	-83.358
22.940625	1.723E-03	8.677E-04	3.101E-04	165.760	-65.435	9.184
22.950000	1.096E-03	6.619E-04	5.396E-04	-53.934	113.807	139.439
22.959375	1.160E-03	9.942E-04	3.438E-05	31.607	45.884	-24.213
22.968750	3.279E-04	1.056E-03	7.794E-04	116.302	94.391	-58.179
22.978125	6.788E-04	8.443E-04	7.329E-04	-66.203	-123.59	26.243
22.987500	1.102E-03	6.950E-04	6.275E-04	28.046	-98.069	28.698
22.996875	5.887E-04	1.087E-03	1.979E-04	106.284	143.974	115.503
23.006250	8.364E-04	1.260E-03	1.616E-04	-148.157	-47.55	72.804
23.015625	6.784E-04	1.157E-03	3.418E-04	133.194	-107.19	-153.309
23.025000	6.286E-04	1.004E-03	1.839E-04	-50.241	117.729	16.51
23.034375	1.151E-03	7.571E-04	5.226E-04	44.183	106.128	49.259
23.043750	8.311E-04	4.443E-04	3.894E-04	-124.846	-107.998	0.296
23.053125	3.691E-04	3.950E-04	9.241E-04	-172.805	118.21	-18.929
23.062500	1.197E-03	1.662E-03	4.547E-04	-16.698	-35.647	-84.135
23.071875	7.984E-04	1.545E-03	5.366E-04	-158.757	-119.335	17.015
23.081250	7.033E-04	1.217E-03	5.284E-04	-50.049	7.874	90.099
23.090625	1.278E-03	3.851E-04	6.566E-04	71.903	24.334	-125.737
23.100000	1.194E-03	9.916E-04	1.071E-03	78.067	68.501	-101.291
23.109375	6.641E-04	1.154E-03	3.926E-04	124.942	-83.684	-159.701
23.118750	6.147E-04	5.875E-04	1.142E-03	-151.701	-57.668	76.421
23.128125	1.244E-03	1.353E-03	2.383E-04	39.186	-30.598	61.549
23.137500	1.834E-03	1.184E-03	2.362E-04	37.904	51.895	-103.741
23.146875	8.532E-04	7.009E-04	5.837E-04	-171.522	-29.362	-55.882
23.156250	5.709E-04	1.147E-03	6.108E-04	-28.184	-119.889	62.972
23.165625	1.316E-03	3.918E-04	3.309E-04	2.946	82.181	-59.165
23.175000	6.222E-04	4.420E-04	4.928E-04	-11.750	163.74	14.411
23.184375	1.049E-03	3.955E-04	3.013E-04	106.852	-82.554	-3.339
23.193750	8.848E-04	1.288E-03	9.443E-04	146.863	136.527	20.718
23.203125	9.188E-04	1.235E-03	1.529E-04	67.157	-140.006	92.626
23.212500	1.006E-03	1.197E-03	5.430E-04	124.084	-133.616	126.298
23.221875	6.570E-04	7.113E-04	1.940E-04	129.038	150.897	-34.845
23.231250	3.487E-04	6.403E-04	1.150E-03	-179.975	18.952	-2.581
23.240625	1.395E-03	3.223E-04	5.538E-04	-43.903	-166.71	59.627
23.250000	6.975E-04	1.538E-04	2.284E-04	-15.172	-87.507	120.864
23.259375	8.237E-04	6.703E-04	8.509E-04	169.760	144.696	177.055
23.268750	5.092E-04	1.958E-04	5.008E-04	63.210	108.767	-86.588
23.278125	2.114E-04	7.593E-04	3.594E-04	-16.795	148.391	-40.795
23.287500	8.295E-04	1.559E-03	7.958E-04	55.383	-22.727	31.059
23.296875	1.366E-03	8.835E-04	1.100E-03	-31.004	52.7	-110.261
23.306250	8.905E-04	1.177E-03	4.061E-04	168.706	-128.863	-95.155
23.315625	9.813E-04	1.340E-03	4.950E-04	-82.488	92.902	22.486
23.325000	2.308E-03	6.812E-04	2.692E-04	-104.027	-27.565	-165.338
23.334375	4.955E-04	4.110E-04	4.415E-04	-158.595	-82.838	-29.123
23.343750	1.280E-03	6.010E-04	5.271E-04	54.111	68.708	-114.39
23.353125	2.164E-03	6.387E-04	3.526E-04	147.519	-47.664	-20.188
23.362500	1.099E-03	5.495E-04	2.307E-04	-56.863	119.758	-33.424
23.371875	2.217E-03	1.374E-04	1.074E-03	15.468	152.093	11.356
23.381250	6.538E-04	8.657E-04	8.135E-04	12.254	-59.245	-21.75
23.390625	6.535E-04	1.083E-03	7.358E-04	-104.516	86.161	173.548
23.400000	1.417E-03	1.796E-04	4.064E-04	-148.241	-104.334	-55.696
23.409375	4.928E-04	8.469E-04	2.310E-04	134.713	-151.613	27.092
23.418750	1.180E-03	1.430E-03	1.436E-03	48.414	111.741	-122.571
23.428125	6.765E-04	6.658E-04	4.288E-04	46.453	-103.045	48.982
23.437500	9.103E-04	1.631E-03	3.702E-04	75.198	57.166	14.623
23.446875	1.108E-03	2.888E-04	9.097E-05	53.179	-172.05	140.436
23.456250	7.334E-04	1.101E-03	1.131E-03	70.111	-104.332	-121.196
23.465625	9.518E-04	6.731E-04	3.837E-04	98.908	-159.781	-107.328
23.475000	5.505E-04	4.066E-04	9.200E-04	14.133	-40.114	-123.062
23.484375	1.307E-03	1.624E-03	1.560E-04	113.054	0.076	-92.404
23.493750	6.977E-04	8.169E-04	7.092E-04	-100.627	-10.517	-63.518
23.503125	5.876E-04	2.808E-04	1.431E-03	-83.743	89.566	112.514
23.512500	8.077E-04	1.109E-03	1.537E-03	29.780	36.33	-89.138
23.521875	9.130E-04	7.891E-04	9.170E-05	99.587	-112.773	-117.245
23.531250	1.454E-03	7.721E-04	1.843E-03	100.943	54.148	9.655
23.540625	8.754E-04	6.839E-04	8.077E-04	43.297	-129.631	-67.556
23.550000	1.229E-03	8.537E-04	1.036E-03	16.329	37.491	-114.471
23.559375	1.401E-03	7.600E-04	9.168E-04	80.383	10.159	44.862
23.568750	1.758E-03	9.110E-04	1.005E-03	94.138	111.595	-78.864
23.578125	8.480E-04	7.450E-04	6.498E-04	-35.038	-152.871	-126.874
23.587500	3.272E-04	1.137E-03	6.152E-04	-113.633	171.027	-73.124
23.596875	9.293E-04	5.913E-04	9.665E-04	-67.324	-154.612	-83.553
23.606250	4.778E-04	3.462E-04	3.500E-04	108.940	-30.841	176.253
23.615625	3.164E-04	5.546E-04	1.167E-03	114.644	-56.967	-133.875
23.625000	8.994E-04	6.612E-04	5.742E-04	119.899	15.145	-17.448
23.634375	4.206E-04	4.903E-04	6.674E-04	-151.656	-89.526	-142.119
23.643750	7.356E-04	1.178E-03	1.113E-03	-83.346	-75.877	-77.922
23.653125	6.514E-04	9.154E-04	1.188E-03	-135.488	156.272	-121.329
23.662500	3.458E-04	2.199E-04	7.730E-04	4.951	-6.829	-83.911
23.671875	6.518E-04	5.490E-04	9.004E-04	141.082	38.583	-59.739
23.681250	1.760E-03	5.397E-04	1.786E-03	-0.701	-42.348	-113.505
23.690625	4.306E-04	2.078E-04	1.369E-03	-147.734	-106.016	-98.329
23.700000	1.115E-03	1.317E-04	1.182E-03	-63.084	-149.221	-111.332
23.709375	8.750E-04	2.004E-04	1.709E-03	161.900	126.506	-92.517
23.718750	1.065E-03	7.807E-04	6.328E-04	-108.383	172.536	-170.168
23.728125	1.813E-04	6.208E-04	7.347E-04	-158.455	-45.994	-37.757
23.737500	6.265E-04	6.006E-04	1.298E-03	56.612	86.626	-132.941
23.746875	3.523E-04	3.428E-04	1.038E-03	35.180	16.953	-115.711
23.756250	3.853E-04	8.865E-04	1.830E-03	-81.144	-100.161	-118.475
23.765625	9.637E-04	8.819E-05	1.182E-03	-142.693	-120.867	-112.867
23.775000	1.110E-03	9.880E-05	5.641E-04	-43.598	149.75	-77.481
23.784375	6.369E-04	1.150E-03	1.673E-04	4.383	45.816	133.343
23.793750	4.416E-04	3.972E-04	4.641E-04	-101.074	17.889	-137.222
23.803125	3.495E-04	6.605E-04	1.438E-03	62.012	-171.119	-121.655
23.812500	1.141E-03	7.045E-04	1.683E-03	107.307	22.639	-117.73
23.821875	4.769E-04	6.321E-04	2.280E-03	-84.530	-123.036	-105.085
23.831250	6.692E-04	5.709E-04	1.569E-03	-24.672	-50.324	-110.788
23.840625	6.200E-04	3.075E-04	1.774E-03	-163.962	130.846	-99.443
23.850000	9.578E-04	6.969E-04	1.671E-03	82.505	94.301	-129.336
23.859375	5.403E-04	4.990E-04	2.561E-03	-85.164	-0.237	-149.864
23.868750	9.477E-04	1.020E-03	1.096E-03	-27.019	-120.916	-106.952
23.878125	1.069E-03	6.510E-04	2.362E-03	83.227	88.063	-164.908
23.887500	3.956E-04	2.856E-04	2.393E-03	156.857	81.832	-168.725
23.896875	8.120E-04	4.888E-04	2.353E-03	61.775	-6.242	-157.85
23.906250	7.789E-04	2.434E-04	1.362E-03	-18.984	-88.327	-164.526
23.915625	5.374E-04	3.884E-04	1.525E-03	143.771	62.64	-159.255
23.925000	8.692E-04	6.534E-04	2.937E-03	-140.576	-3.321	162.479
23.934375	3.689E-04	3.195E-04	3.139E-03	92.521	-174.945	-142.88
23.943750	4.393E-04	2.675E-04	2.072E-03	160.202	34.695	-161.802
23.953125	4.063E-04	1.195E-03	2.030E-03	-15.539	3.198	-170.74
23.962500	6.472E-04	2.301E-04	3.650E-03	-113.156	-170.726	-151.785
23.971875	5.529E-04	1.835E-04	4.217E-03	-88.837	55.711	-151.336
23.981250	2.683E-04	1.247E-04	3.870E-03	-44.822	104.296	-157.971
23.990625	6.188E-04	2.664E-04	4.341E-03	25.092	0.157	-158.146
24.000000	1.962E-04	7.012E-04	5.547E-03	-154.320	-33.51	-173.29
24.009375	8.318E-04	8.522E-04	4.476E-03	11.629	19.128	179.46
24.018750	6.881E-04	1.567E-04	4.953E-03	81.409	109.859	177.525
24.028125	1.022E-03	3.243E-04	4.101E-03	-2.137	83.174	170.495
24.037500	1.465E-03	7.392E-04	4.754E-03	25.091	-125.982	166.509
24.046875	9.716E-04	7.244E-04	3.848E-03	87.017	69.329	166.643
24.056250	9.955E-04	3.478E-04	4.397E-03	4.886	-50.29	153.239
24.065625	4.966E-04	3.911E-04	4.109E-03	33.224	6.562	168.05
24.075000	4.957E-04	4.641E-04	4.716E-03	12.307	172.718	164.981
24.084375	1.352E-03	1.148E-04	4.431E-03	-97.391	-140.796	177.465
24.093750	2.126E-04	5.606E-04	4.989E-03	26.062	162.386	161.089
24.103125	1.541E-04	9.129E-04	4.626E-03	-100.685	-135.743	-175.481
24.112500	4.992E-04	9.096E-04	6.096E-03	-178.402	-133.464	-176.83
24.121875	5.935E-04	6.795E-04	6.863E-03	119.433	-17.408	174.354
24.131250	7.907E-05	2.106E-04	7.308E-03	128.862	-89.351	177.135
24.140625	1.176E-03	8.451E-04	8.227E-03	-93.668	-113.405	173.578
24.150000	7.525E-04	2.902E-04	9.103E-03	-93.042	-42.833	158.131
24.159375	8.302E-04	2.789E-04	1.027E-02	-141.723	114.423	144.684
24.168750	6.300E-04	2.437E-04	1.104E-02	-59.548	168.188	141.834
24.178125	4.271E-04	4.237E-04	9.253E-03	97.081	89.641	135.344
24.187500	6.162E-04	2.073E-04	9.983E-03	-11.503	-129.019	130.945
24.196875	3.809E-04	6.245E-04	8.800E-03	115.850	142.617	131.853
24.206250	5.525E-04	9.555E-04	8.428E-03	-105.416	108.491	126.004
24.215625	5.564E-04	1.057E-03	8.556E-03	-140.826	169.148	137.109
24.225000	4.111E-04	4.721E-04	9.564E-03	-123.181	-149.833	137.381
24.234375	7.421E-04	1.064E-03	1.172E-02	65.992	38.322	144.169
24.243750	6.730E-04	5.738E-04	1.153E-02	-8.338	29.441	142.032
24.253125	7.914E-04	2.236E-04	1.443E-02	-67.404	173.054	135.589
24.262500	1.822E-04	1.972E-04	1.827E-02	23.084	1.951	130.215
24.271875	2.868E-04	6.219E-04	1.669E-02	110.822	-65.772	117.354
24.281250	4.120E-04	5.122E-04	1.642E-02	-8.392	-115.874	114.569
24.290625	7.135E-04	4.314E-04	1.598E-02	-70.082	97.136	110.802
24.300000	9.363E-04	8.350E-04	1.633E-02	113.416	116.672	110.245
24.309375	3.382E-04	2.513E-04	1.756E-02	74.972	145.579	110.289
24.318750	9.792E-04	5.471E-04	1.821E-02	70.310	123.492	115.214
24.328125	8.968E-04	1.043E-04	2.062E-02	174.590	-37.029	113.66
24.337500	7.428E-04	4.134E-04	2.388E-02	113.783	131.297	113.121
24.346875	5.559E-04	5.137E-04	2.499E-02	155.774	65.138	102.776
24.356250	2.630E-04	2.599E-04	2.744E-02	100.869	106.261	97.577
24.365625	1.986E-04	2.960E-04	2.646E-02	-67.334	-52.339	87.225
24.375000	1.071E-03	3.971E-04	2.501E-02	-7.021	-138.526	82.473
24.384375	9.373E-04	2.376E-04	2.277E-02	-62.488	63.13	80.572
24.393750	4.398E-04	5.387E-04	2.207E-02	-26.872	-46.814	84.693
24.403125	6.767E-04	3.524E-04	2.286E-02	35.140	138.652	90.926
24.412500	4.854E-04	4.196E-04	2.599E-02	94.267	-71.112	96.504
24.421875	6.738E-04	4.518E-04	3.034E-02	151.894	43.485	97.421
24.431250	6.027E-04	1.056E-03	3.705E-02	-13.145	11.163	93.328
24.440625	6.251E-04	7.754E-04	4.420E-02	-65.110	165.972	87.642
24.450000	6.356E-04	7.739E-04	5.014E-02	-75.616	133.181	78.508
24.459375	3.287E-04	4.411E-04	5.307E-02	17.055	-40.789	68.825
24.468750	7.398E-04	1.765E-04	5.167E-02	-102.121	-42.194	58.348
24.478125	3.945E-04	3.528E-04	4.763E-02	51.063	-141.693	53.367
24.487500	2.842E-05	8.557E-05	4.520E-02	-20.979	53.87	52.036
24.496875	5.603E-04	7.857E-04	4.423E-02	-40.367	2.46	54.469
24.506250	2.009E-04	2.125E-04	4.597E-02	165.916	-44.513	56.296
24.515625	2.929E-04	2.634E-04	5.021E-02	-29.751	-20.365	59.312
24.525000	1.133E-03	4.878E-04	5.732E-02	3.375	103.75	58.868
24.534375	9.852E-04	2.981E-04	6.576E-02	-126.143	22.571	54.567
24.543750	4.992E-04	4.690E-04	7.254E-02	-71.240	127.768	49.934
24.553125	4.458E-04	2.843E-04	7.732E-02	-148.091	-89.18	43.06
24.562500	4.502E-04	2.059E-04	7.900E-02	100.127	-141.235	38.407
24.571875	9.843E-05	1.529E-04	7.963E-02	-21.198	-86.884	34.533
24.581250	3.879E-04	7.253E-04	8.109E-02	-4.967	-165.934	33.027
24.590625	3.022E-04	9.341E-04	8.466E-02	16.674	-134.593	32.677
24.600000	9.361E-04	3.212E-04	9.171E-02	-51.457	-56.234	32.25
24.609375	3.545E-04	6.317E-04	1.010E-01	-80.123	-109.268	30.605
24.618750	1.342E-04	4.711E-04	1.120E-01	146.669	-68.595	26.859
24.628125	1.157E-04	2.288E-04	1.217E-01	-66.913	-87.259	21.881
24.637500	1.772E-04	3.245E-04	1.291E-01	109.165	-101.443	16.807
24.646875	3.645E-04	5.809E-04	1.349E-01	-6.787	76.557	11.856
24.656250	1.528E-04	6.409E-04	1.395E-01	38.369	132.14	8.628
24.665625	3.809E-04	7.286E-04	1.435E-01	-106.064	7.131	6.258
24.675000	6.900E-04	5.391E-04	1.514E-01	-19.753	116.612	5.417
24.684375	6.961E-04	5.208E-04	1.640E-01	142.201	173.896	4.105
24.693750	6.142E-04	5.777E-04	1.807E-01	-142.207	173.035	2.203
24.703125	4.107E-04	5.501E-04	2.008E-01	178.365	149.167	-0.85
24.712500	5.539E-04	8.502E-04	2.220E-01	56.024	72.694	-4.832
24.721875	3.021E-04	3.875E-04	2.449E-01	-59.884	-179.775	-9.345
24.731250	4.202E-04	8.324E-05	2.671E-01	-115.378	163.096	-14.262
24.740625	1.356E-04	5.987E-04	2.894E-01	22.171	-110.101	-18.958
24.750000	6.568E-04	3.905E-04	3.120E-01	-97.456	116.646	-23.579
24.759375	6.270E-04	4.569E-04	3.380E-01	-61.609	-82.466	-28.329
24.768750	4.536E-04	1.212E-04	3.671E-01	-36.499	-161.908	-32.556
24.778125	4.644E-04	3.856E-04	3.984E-01	87.053	19.67	-37.367
24.787500	5.318E-04	3.435E-04	4.363E-01	-129.551	53.948	-42.276
24.796875	5.508E-04	4.832E-04	4.781E-01	-70.518	28.108	-47.511
24.806250	3.813E-04	9.191E-04	5.256E-01	-123.370	75.818	-52.972
24.815625	4.106E-04	3.661E-04	5.795E-01	-138.069	173.971	-59.011
24.825000	5.045E-04	4.815E-05	6.396E-01	-144.779	-130.941	-65.961
